Zipcode,Lat,Long
227807,26.3595,81.7678
228119,26.2643,82.1605
227812,26.4151,81.9207
228155,26.325,81.9862
228145,26.1955,82.4103
228131,26.256,82.4428
228172,1.3022,103.8457
228125,26.3323,82.117
222301,26.0344,82.3615
222302,26.1393,82.2366
227808,26.2793,82.008
228133,26.2036,82.2312
227816,26.4951,81.6802
228120,26.2678,82.2257
227304,26.1322,82.1061
228118,26.3021,82.1006
227406,26.125,81.9753
228141,26.2937,82.2692
228161,26.0669,82.4211
227805,26.3189,81.8771
228159,26.1213,82.0422
228151,26.3717,82.1931
228171,26.2023,82.5402
227814,26.4867,81.9426
227409,26.2014,81.6693
228132,26.2491,82.3126
228121,26.4089,82.0189
227405,26.1621,81.8006
227813,26.4077,81.7896
227801,26.3396,81.6254
228001,26.2261,82.1061
230130,25.8835,81.7514
230306,25.6993,82.1387
230138,26.0119,82.2692
230002,25.8692,81.9153
230136,25.9595,81.7459
230405,26.0048,82.1387
230503,26.0101,81.8115
230121,25.9942,82.3777
230302,25.8157,82.117
230404,25.7814,81.9207
230128,25.8284,81.7131
230001,25.8969,81.9917
230201,25.6799,81.5816
230502,25.9817,81.9317
230127,25.8888,82.0571
230129,25.7716,81.7459
230134,25.865,82.1605
230403,25.9754,82.0298
230202,25.7773,81.4389
230135,25.9491,82.1931
230137,25.9422,81.8552
230402,25.7889,81.8443
230126,25.8933,81.7185
230143,25.8554,81.5706
230401,26.0458,82.0298
230501,26.0386,81.8989
230139,26.047,81.6364
230125,26.1162,81.6145
230124,25.9202,82.3126
230301,25.744,82.0952
229408,25.8203,81.3729
230132,25.9173,81.6254
230144,25.894,81.8334
230204,25.7218,81.4938
230142,25.932,82.0952
229410,25.9754,81.6145
230131,25.8531,81.9426
230304,25.7986,82.0189
230141,25.8601,81.4499
231218,24.1581,82.794
231222,24.1016,82.7239
231224,24.1797,82.7509
231314,25.2315,82.7725
231209,24.6111,83.0039
231001,25.1388,82.5673
231215,24.7119,82.8856
231207,24.4403,83.1435
231311,24.948,82.8856
231206,24.5801,83.1006
231219,24.4263,82.8425
231303,25.1132,82.4103
231217,24.2566,83.0039
231309,24.8592,82.5186
231220,24.1283,82.7886
231501,25.2206,82.6699
231221,24.2031,82.9985
231213,24.6125,83.2934
231312,25.2017,82.5294
231313,25.2142,82.3126
231226,24.3287,83.2934
231304,25.0608,82.7779
231306,25.1449,82.8102
231223,23.9386,83.0361
231208,24.1279,83.0361
231225,24.2392,82.8856
231212,24.0656,83.2292
231210,24.7734,82.6915
231307,25.1096,82.5727
231216,24.7199,83.0576
231211,24.9448,82.3452
231305,25.1778,83.0039
231301,24.9541,83.0147
231302,25.1469,83.1006
231205,24.5269,82.9717
233230,25.785,83.6561
232330,25.4162,83.7146
232328,25.5511,83.6987
233233,25.6422,83.9003
233001,25.5909,83.5283
233224,25.506,83.475
233307,25.6358,83.2185
232332,25.5842,83.6455
232327,25.4726,83.7943
233228,25.7138,83.9215
232340,25.4871,83.5816
232326,25.4078,83.6561
233303,25.6889,83.6136
233304,25.5793,83.272
232339,25.4761,83.7359
233306,25.5474,83.3469
275205,25.6672,83.3896
233232,25.4362,83.4964
233311,25.5871,83.443
233226,25.8284,83.571
275202,25.8105,83.4323
232325,25.4989,83.8579
233229,25.733,83.8155
233310,25.6936,83.4537
232329,25.4173,83.6029
275201,25.8453,83.688
233301,25.684,83.773
233300,25.7427,83.4964
233225,25.7356,83.8791
232336,25.5361,83.6242
233231,25.5583,83.8685
233223,25.5375,83.1327
233221,25.5846,83.1327
232333,25.4298,83.7571
275203,25.7604,83.3683
233302,25.5267,83.411
233305,25.6739,83.539
275204,25.7207,83.272
233002,25.5909,83.5283
233222,25.7774,83.7518
232331,25.3569,83.571
233227,25.6019,83.7836
211015,25.4404,81.7883
211018,25.4583,81.8457
212212,25.487,81.7021
211013,25.5427,81.8552
211016,25.4164,81.806
211010,25.3489,81.8607
212204,25.7016,81.3509
211019,25.4287,81.9207
211004,25.5154,81.8934
211014,25.4721,81.8033
212305,25.2521,82.1387
212206,25.4347,81.4059
211011,25.4672,81.7678
212108,25.1998,81.6145
212302,25.1197,82.0843
221505,25.3776,82.0625
212405,25.5605,82.1822
212307,25.281,82.0189
212107,25.284,81.6473
212207,25.5261,81.3619
212104,25.057,82.2366
221503,25.3969,82.204
212201,25.5338,81.4938
212507,25.7021,81.9753
212106,25.1055,81.8224
212109,25.6204,81.9862
212402,25.6129,82.0625
212111,25.3062,81.8334
212502,25.6144,81.8771
212203,25.5043,81.5925
212404,25.5064,82.0516
221507,25.514,81.9753
212306,24.9312,82.0843
212218,25.3384,81.5706
221502,25.342,82.2801
229412,25.6062,81.7728
211012,25.4053,81.7131
212503,25.6553,81.7678
212216,25.3432,81.4499
211008,25.3953,81.8498
221508,25.417,82.1387
212401,25.4945,82.2692
229413,25.6406,81.6263
212202,25.4004,81.6254
212214,25.3825,81.3179
211006,25.4467,81.8743
211002,25.4783,81.8607
211001,25.4641,81.817
211017,25.4474,81.8074
211005,25.4352,81.8798
212213,32.2668,119.8044
229411,25.5478,81.6887
212301,25.1821,81.9317
212208,25.4561,81.6747
211003,25.4331,81.8416
211007,25.3817,81.817
212205,25.7473,81.3289
212217,25.6148,81.2739
212303,25.1826,82.1605
241001,27.4031,80.0311
209863,26.2451,80.666
209402,26.2707,80.5216
272153,27.227,82.8641
281104,27.4535,78.1678
281305,27.4639,77.7567
281303,27.4409,77.7252
281206,27.5665,77.871
281203,27.8462,77.6422
281003,27.5198,77.6708
281121,27.5713,77.6651
281401,27.7519,77.4931
281205,27.7768,77.7681
281122,27.3106,77.7223
281004,27.4748,77.6192
281306,27.3955,78.031
281405,27.6512,77.4013
281403,27.7896,77.4013
281005,27.3844,77.6422
281302,27.3729,77.9053
281504,27.5568,77.5046
281123,27.3972,77.5275
281001,27.4809,77.688
281307,27.4496,78.1222
281202,27.6467,77.7338
281501,27.5148,77.5505
281502,27.5589,77.4013
281308,27.474,77.871
281301,27.3544,77.8253
281406,27.6259,77.6307
281204,27.5458,77.7681
281201,27.907,77.6765
281404,27.7645,77.6307
281006,27.3925,77.7338
283207,27.2882,78.5434
283145,27.1917,78.4979
205119,27.1785,78.9062
283205,27.1327,78.3814
283152,27.431,78.5888
205303,27.0208,79.2677
283206,27.2807,78.4525
283130,27.3458,78.6796
283135,27.1421,78.6001
205261,27.082,78.8609
205301,27.1978,79.3015
283103,27.1891,78.3273
283142,26.9424,78.7136
283204,27.2191,78.2704
205121,27.2176,78.8156
205267,27.3785,79.0871
205268,27.0533,79.0871
283141,27.0135,78.5888
205264,27.0427,78.9515
205265,27.3677,78.9515
283136,27.2066,78.6796
205001,27.2356,79.0419
205304,27.1065,79.324
205262,27.2498,79.2226
205247,27.1498,79.1323
205263,27.3141,78.8609
283151,27.071,78.7249
284305,25.5046,78.8043
285127,26.3278,79.1887
284125,24.739,78.2818
284203,25.5779,79.3128
285126,26.2794,79.1661
284001,25.4223,78.5718
284128,25.5264,78.6342
284120,25.3612,78.4638
285128,26.2697,79.3466
284127,25.4249,78.6058
285125,26.3789,79.4029
284201,25.4041,78.7136
284124,24.8937,78.3159
284206,25.4676,79.0871
284121,25.5209,78.7136
284002,25.4869,78.5774
284402,24.713,78.7023
284136,25.0754,78.3956
285122,25.8684,79.4479
284404,24.3449,78.793
284405,24.5324,78.793
285204,26.1559,79.7063
285124,26.4011,79.2338
284304,25.8888,78.9401
284126,25.0735,78.5207
284123,24.915,78.5888
284401,25.2318,78.4525
284403,24.5481,78.3842
284301,25.5907,78.8609
285121,26.1719,79.1323
285202,26.0217,79.6278
284202,25.6614,79.1774
284406,24.425,78.6115
284303,25.7344,78.9062
284306,25.8347,78.9967
284419,25.5121,78.4525
284205,25.3204,78.9967
285203,25.9878,79.8073
284122,24.8144,78.4979
285123,26.1705,79.4254
285205,26.0318,79.1323
285129,26.3346,79.2789
284204,25.2871,79.1774
285201,25.8951,79.1774
285223,25.8242,79.324
284302,25.7515,79.1323
285130,26.2922,79.4929
284003,25.46,78.532
284135,25.3414,78.5093
206255,26.7843,79.6839
206130,26.9372,78.9401
206248,26.7544,79.5941
206250,26.7011,79.5041
206003,26.735,79.0306
206246,26.5929,79.6165
206251,26.8509,79.639
206245,26.8961,78.8609
206124,26.6756,79.1661
206123,26.9243,79.2226
206126,26.7778,79.1323
206242,26.8097,79.2451
206127,26.6471,79.0984
206125,26.5414,79.0871
206129,26.5188,79.4029
206122,26.4788,79.4929
206001,26.7797,79.008
206128,26.5984,79.2226
206243,26.8085,79.5379
206121,26.5586,79.3128
206131,26.7601,78.9062
206252,26.8915,79.4029
206249,26.766,79.4366
206120,26.6609,79.2789
206244,26.672,79.5828
206002,26.8478,78.9854
206247,26.6154,79.4479
206241,26.7052,79.4029
206253,26.9103,79.0419
207122,27.5625,78.4979
207001,27.5349,78.7249
207124,27.8939,78.5888
207402,27.8701,78.8609
207248,27.5176,78.9401
207120,27.6251,78.5547
207249,27.5141,79.0419
207123,27.809,78.6796
207242,27.7849,78.9515
207401,27.7408,78.5547
207403,27.9052,78.7249
207302,27.4546,78.3159
207301,27.4661,78.4525
207246,27.6386,78.8609
207243,27.6995,79.0419
207245,27.7739,78.8156
207121,27.3995,78.7703
207244,27.5711,79.1774
207250,27.3766,79.2113
207247,27.4784,79.1774
207002,27.5667,78.6541
207125,27.7039,78.6682
207241,27.7202,78.7249
203206,28.4742,77.6479
203135,28.1249,77.539
203201,28.355,77.539
203399,28.1221,78.4183
203407,28.543,77.9624
203141,28.1877,77.7223
203209,28.2316,77.5734
203389,28.1874,78.3728
203397,28.1216,78.145
203403,28.5927,78.1336
203394,28.4506,78.088
203402,28.6684,77.951
203396,28.1597,78.0538
203203,28.3363,77.7109
203409,28.4384,77.951
203412,28.6181,78.031
203401,28.5159,77.9167
203205,28.4763,77.7338
203129,28.2123,77.9967
203202,28.4136,77.6765
203132,28.2295,77.8024
203408,28.5641,77.8139
203393,28.2402,78.3159
203390,28.3245,78.2248
203391,28.327,78.1222
203395,28.3,78.0766
203405,28.5301,78.0766
203150,28.3609,77.9853
203392,28.2283,78.1792
203398,28.5047,78.1792
203155,28.1459,77.6422
203002,28.3519,77.8196
203411,28.6058,77.8939
203131,28.2041,77.9053
246761,29.3133,78.4979
262907,28.2137,81.0092
202146,27.6452,77.8953
202136,28.0384,77.9853
202123,27.8311,77.8596
285001,26.0086,79.4479
202155,28.0997,77.7681
283203,27.0914,78.407
203001,28.4302,77.8596
202127,28.0333,78.1906
202139,27.7166,78.1336
202170,27.7244,78.2248
202142,28.0197,77.9053
202141,28.0075,77.7681
202124,27.7363,77.9624
202145,27.6926,77.8596
202165,28.037,77.5849
202281,28.0912,78.3273
250611,29.1044,77.2175
204216,27.7086,78.0424
202150,27.7945,78.0994
204214,27.6098,78.3728
202125,27.9053,78.1792
202126,28.0695,78.0766
202128,27.8756,78.2362
204212,27.5896,78.2704
202143,28.0752,77.9453
202137,28.0453,77.6765
202130,27.9374,78.4183
202134,27.8719,78.4638
202131,28.0172,78.407
202280,27.9969,78.3046
202282,28.0834,78.2362
204213,27.562,77.951
202132,28.1184,77.8482
204215,27.7361,78.3615
202122,28.0003,78.0766
202001,27.9079,78.0766
202129,27.9171,78.3159
202140,27.9315,77.951
202121,27.7871,78.2818
204102,27.6386,78.1678
202135,27.9278,77.7795
204101,27.5488,78.0652
204211,27.7332,78.4638
202002,27.8432,77.9967
202138,27.9234,77.8596
202133,27.9787,78.4979
282008,27.1507,77.9453
282005,27.2251,78.0024
283114,26.8387,78.7249
282002,27.201,77.991
283112,26.9108,78.0538
282010,27.1778,77.991
283121,26.9481,77.8139
283113,26.8668,78.4979
283122,27.0871,77.8139
283119,27.009,77.8482
283123,26.9264,78.3409
283125,27.022,78.1336
282006,27.2035,78.088
282009,27.0692,78.0081
283115,26.8816,77.5849
283126,27.2923,78.0424
283104,26.8742,78.5888
283124,26.96,77.951
283105,27.1732,77.871
282007,27.2446,77.8939
283111,27.0336,78.2704
283110,27.075,77.6765
283102,27.0951,77.9053
283201,27.3503,78.1792
283202,27.222,78.1678
282004,27.2155,78.0252
282003,27.1829,78.0167
283101,27.222,77.7681
282001,27.1407,78.031
506166,17.9159,79.5884
506101,17.6244,79.9417
506013,17.9769,79.6334
506314,17.704,79.6727
506368,17.6151,79.7624
506331,17.9961,79.8099
506316,17.7756,79.4816
506330,17.9059,79.7288
506222,17.564,79.4591
506332,17.845,79.9081
506104,17.5285,79.8969
506318,17.5455,79.5491
506135,17.9391,80.1429
506002,17.9751,79.5997
506313,17.7793,79.5491
506105,17.5353,80.0311
506134,17.7694,80.0311
506317,17.6476,79.4929
506132,17.9522,79.9417
506005,17.8765,79.6165
506006,18.0293,79.6278
506369,17.7444,79.7736
506365,17.7976,79.6727
506163,17.5736,79.639
506381,17.3972,80.0758
506122,17.7947,79.8409
506112,17.6788,79.8633
506007,18.0006,79.5856
506324,17.5216,79.7624
506315,17.3859,79.8521
506310,17.8499,79.6671
509103,16.3571,78.0424
509301,16.7823,78.1792
509326,16.1851,78.7023
509102,16.1653,78.3387
509376,16.4829,78.6342
509228,17.1019,78.2818
509217,17.2005,78.1792
509235,16.4189,78.3159
509385,16.4265,78.4525
509358,16.9522,78.5093
509349,16.5708,78.5434
509410,17.0583,78.1336
509216,17.0295,78.2362
509120,16.2234,78.1336
509206,16.3185,78.1792
509203,16.5503,78.1792
509215,16.5445,78.2818
509105,16.0896,78.2248
509327,16.9036,78.6796
509406,16.6347,78.2362
509357,16.7901,78.3159
509202,16.9189,78.1336
509201,16.3851,78.9741
509104,16.1231,77.9967
509325,17.151,78.3273
509401,16.2924,78.5434
509381,16.3518,77.951
509408,16.9786,78.3615
509412,16.2824,78.3615
509321,16.8521,78.5888
509110,16.4391,77.8596
509360,16.7933,78.5774
509209,16.5606,78.3615
509207,17.0994,78.0424
509375,16.4414,78.7249
508207,16.6922,79.5154
508217,16.9496,79.5379
508234,17.119,79.8857
508201,16.9144,79.7624
508238,16.9233,79.9417
508279,17.414,79.4929
508246,16.7389,79.9864
508247,17.0359,79.4029
508355,16.7678,79.6278
508218,16.9099,79.6727
508213,17.0743,79.6951
508211,17.1782,79.4479
508223,17.4694,79.4366
508376,17.1852,79.5828
508224,17.2897,79.5716
508212,17.1967,79.8073
508278,16.8471,79.3578
508280,17.4211,79.6278
508206,17.0067,79.9752
508204,16.8278,79.8969
508233,17.0567,79.8073
508205,17.171,79.3128
508221,17.3323,79.7176
508374,17.0429,79.5379
508210,17.3158,79.4029
508208,16.6717,79.4605
505214,18.7096,79.5322
505172,18.6606,79.3916
505162,18.5212,79.4141
505468,18.2154,79.3916
505211,18.7463,79.5069
505185,18.5272,79.3128
505152,18.43,79.4591
505209,18.7411,79.5716
505153,18.4572,79.5266
505210,18.7101,79.4366
505188,18.6682,79.5266
505490,18.2516,79.3071
505471,18.0465,79.3015
505476,18.0996,79.4141
505122,18.2561,79.4929
505505,18.4335,79.3128
505498,18.1698,79.4141
505186,18.4876,79.2338
505416,18.7096,79.2226
505475,18.3523,79.5379
505497,18.0946,79.324
505129,18.3269,79.3972
505101,18.1501,79.4816
505174,18.5817,79.4479
505514,18.8261,79.4141
505215,18.4477,79.1012
505470,18.2831,79.3466
505504,18.6606,80.0311
505474,18.3027,79.2789
505102,18.1673,79.5828
505480,18.166,79.3466
505472,18.1967,79.2677
505184,18.5943,79.6727
505212,18.5782,79.5941
505208,18.7817,79.4591
503322,18.6107,78.2163
503124,18.223,78.1336
503111,18.3223,78.4183
503201,18.501,77.9167
503002,18.6942,78.1051
503114,18.4069,78.088
503001,18.6694,78.0823
503202,18.669,77.9853
503219,18.9758,78.3956
503309,18.4707,77.6307
503207,18.587,77.8024
503120,18.3221,78.2248
503308,18.9127,78.5093
503108,18.1296,78.1336
503206,18.574,77.9624
503165,18.5699,78.4525
503175,18.5156,78.145
503218,18.9056,78.3956
503185,18.6725,77.8596
503306,18.3958,77.7338
503125,18.2124,78.532
503305,18.3417,77.6192
503101,18.1835,78.4411
503187,18.3486,77.9053
503217,18.8889,78.3159
503212,18.9269,78.1792
503307,18.691,78.5207
503224,18.7924,78.2704
503110,18.2315,78.2704
503174,18.6058,78.2092
503102,18.2494,78.3728
503164,18.5586,78.2704
503310,18.2931,77.7681
503144,18.4268,78.407
503301,18.4281,77.871
503213,18.7961,78.145
503186,18.6953,78.031
503003,18.704,78.1678
503180,18.6598,77.9339
503123,18.2564,78.4866
503311,18.7886,78.3956
503246,18.8589,78.031
503122,18.2173,78.0424
503302,18.2195,77.8939
503245,18.7858,77.9853
508266,16.6538,79.2226
508284,17.3414,78.8043
508373,16.872,78.9515
508115,17.6153,78.9062
508248,16.5709,78.9741
508250,16.8524,78.8043
508252,17.2888,78.9062
508257,16.7495,79.0532
508004,17.0165,79.2564
508286,17.5763,79.0419
508256,16.8352,79.1323
508253,17.149,78.9062
508202,16.6829,79.3353
508001,17.084,79.2113
508258,16.5832,78.7703
508244,17.1123,79.0871
508116,17.6102,78.8156
508113,17.3135,79.1436
508126,17.5143,78.7703
508105,17.7113,78.9515
508243,16.6786,79.0306
508111,17.4879,79.1323
508112,17.3896,79.0419
508255,16.9725,79.0871
508245,16.9602,78.8609
508285,17.4202,78.9628
508377,16.7853,79.317
508101,17.6599,79.0758
508254,17.2128,79.2226
508114,17.2055,79.0871
508277,17.4953,79.2677
509153,15.9869,78.0424
509001,16.7607,78.0081
509219,16.4444,77.951
509380,16.545,78.088
509337,16.9027,77.8596
509125,16.246,77.7223
509351,16.6054,77.7338
509350,17.0418,77.6651
509311,16.6025,77.4931
509135,15.9226,77.7223
509126,15.974,77.8139
509334,16.8236,77.8939
509129,16.1428,77.539
509128,16.0716,77.9053
509127,16.0096,77.6307
509205,16.6571,77.6307
509353,16.5291,77.6192
509411,16.8998,77.6192
509339,16.9409,77.7223
509204,16.6708,77.8596
509409,16.5386,77.7795
509338,17.1237,77.6765
509131,16.3439,77.8139
509208,16.4637,77.4931
509335,16.9546,77.951
509407,16.8369,77.539
509371,16.8045,77.7681
509336,16.976,77.539
509340,16.8671,78.0424
509130,16.4774,77.7223
509133,1.3618,103.9708
509152,15.8996,78.1336
509352,16.4119,77.4013
509382,16.6351,78.0424
509210,16.7442,77.539
507154,17.7086,80.6993
507103,17.4742,80.6993
507125,17.5258,80.6133
507128,17.7597,80.7879
507138,17.6771,80.7769
507159,17.1702,79.9752
507201,16.811,80.5216
507140,18.0455,80.8765
507115,17.5089,80.9429
507165,17.143,80.377
507003,17.3181,80.1317
507170,17.2202,80.0423
507183,17.3348,79.9976
507136,18.5204,80.4994
507122,17.5019,80.299
507001,17.2308,80.1373
507114,17.5394,81.0975
507210,17.4952,80.1652
507101,17.7693,80.4994
507157,17.1913,79.9305
507120,17.4679,80.5661
507302,17.1933,80.6993
507209,17.2359,80.6105
507182,17.3593,80.2544
507118,17.5123,80.6382
507002,17.297,80.1763
507211,17.6357,80.1652
507123,17.6914,80.3436
507161,17.2947,79.8969
507111,17.719,80.9208
507303,17.2462,80.8322
507202,16.9044,80.5216
507304,17.0485,80.3547
507168,17.3211,80.4327
507163,17.2903,80.0423
507164,17.1037,80.7879
507169,17.0233,80.0758
507167,17.2296,80.4771
507306,17.299,80.965
507137,17.8843,80.9429
507208,17.1233,80.2098
507117,17.9613,80.5883
507166,17.4168,80.4771
507158,17.1312,80.1317
507305,17.2189,80.2544
507116,17.8434,80.8212
507318,17.258,80.2154
507203,16.8982,80.3881
507124,17.7829,80.299
507204,17.0219,80.2879
507133,18.2473,80.6771
507301,17.3294,81.1196
507160,17.1034,80.0423
507316,17.3826,80.7436
505502,18.3793,79.3916
505326,18.8316,78.7136
505307,18.5755,78.7363
505327,18.8033,78.9232
505481,18.2729,79.1661
505530,18.3269,79.0871
505425,18.925,79.0984
505451,18.5116,79.0419
505304,18.2976,78.5888
505001,18.4355,79.1436
505331,18.9612,78.7249
505467,18.1423,79.1323
505501,18.6083,78.8949
505301,18.4585,78.7363
505462,18.7242,78.6796
505453,18.7903,78.8043
505528,18.2638,79.008
505454,18.9307,78.9967
505473,18.1716,79.0306
505303,18.3622,78.6909
505403,18.5314,78.7816
505405,18.3111,78.8156
505404,18.259,78.7249
505401,18.403,78.9854
505529,18.8232,78.9628
505415,18.554,79.1661
505452,18.6937,78.9515
505002,18.4367,79.1077
505302,18.501,78.8609
505455,18.771,78.8722
505469,18.3704,79.2338
505524,18.5174,78.9401
505402,18.399,78.9175
505450,18.9528,78.5888
505306,18.6691,78.7363
505526,18.8007,79.1774
505460,18.9694,78.8609
505527,18.39,79.1661
505466,18.0402,79.1887
505531,18.6079,79.0871
505330,18.8619,78.7306
505532,18.7954,79.0871
505305,18.4847,78.5888
505445,18.5916,79.008
506164,18.2215,79.7176
506009,18.0312,79.5547
506167,17.8174,79.1774
506151,17.9357,79.4141
506001,17.9966,79.5514
506201,17.6772,79.1774
506143,17.8298,79.4029
506004,17.98,79.5294
506142,18.0034,79.3691
506302,17.6404,79.3578
506370,18.0096,79.4816
506011,18.0117,79.5744
506391,18.1587,79.639
506319,18.1167,79.7288
506168,18.3571,79.8409
506356,18.4066,79.6727
506348,18.3066,79.7736
506170,18.383,79.8325
506301,17.8347,79.2789
506252,17.7363,79.4029
506349,18.0779,79.8734
506347,18.1267,80.1429
506015,18.0669,79.566
506345,18.4235,79.9864
506344,18.2296,80.3213
506244,17.7757,79.2677
506303,17.6354,79.2677
506367,17.9526,79.0871
506352,18.1332,80.0423
506371,18.0811,79.5041
506221,17.8098,79.0419
506165,18.5114,80.3213
506223,17.9449,78.9515
506224,17.8986,79.1661
506342,18.0464,79.7288
506172,18.1692,80.5216
506366,18.3215,79.6165
506355,17.9053,78.8722
506169,18.4287,79.8633
506145,17.9185,79.3128
506343,18.152,79.9528
506144,17.8865,79.3691
504303,18.864,79.5126
504107,18.8694,77.9225
504301,18.9225,79.4591
504105,19.0212,78.3728
504216,18.8709,79.5828
504208,18.8743,79.4366
504219,19.1133,79.7176
504297,19.1911,79.2338
504292,19.2806,79.3578
504104,19.0176,78.1336
504209,18.8691,79.3466
504207,18.9936,79.2677
504218,19.0582,79.3691
504102,19.0026,77.9053
504206,19.0326,79.1323
504302,18.8534,79.4816
504294,19.1982,79.1549
504310,19.0876,78.4979
504323,19.2634,78.3159
504272,19.1821,79.4816
504311,19.3639,78.793
504308,19.5534,78.4525
504103,19.1928,77.951
504304,19.401,78.2704
504306,19.1171,78.2248
504106,19.0637,78.3046
504295,19.4907,79.3353
504203,19.2588,78.6115
504205,19.1625,78.9515
504101,18.9649,78.0424
504313,19.375,78.9741
504312,19.738,78.407
504204,18.9117,79.6839
504299,19.4227,79.7848
504109,19.155,78.088
504231,18.9929,79.4591
504296,19.3354,79.4929
504202,19.1073,78.8156
504110,19.2077,78.1792
504201,18.7845,79.7176
504309,19.7087,78.6796
504251,19.0561,79.5379
504001,19.6531,78.5434
504307,19.4128,78.4525
504293,19.4108,79.1774
504273,19.2244,79.6053
500093,17.3567,78.3982
501101,17.3264,77.951
500067,17.5046,78.4766
500061,17.4254,78.5164
500094,17.5081,78.5604
500056,17.48,78.5292
500026,17.4496,78.5064
500083,17.51,78.5945
500049,17.5049,78.3585
500009,17.4606,78.4951
500017,17.4337,78.5349
500072,17.4802,78.4171
500003,17.4369,78.4894
500088,17.4311,78.6399
500085,17.488,78.3822
500087,17.5037,78.5349
500007,17.4176,78.5431
500054,17.5042,78.4439
500025,17.4276,78.505
500042,17.4636,78.4536
500014,17.552,78.515
500080,17.4185,78.4912
500055,17.5248,78.4498
500062,17.4737,78.5718
500100,17.5403,78.4909
501121,17.2687,77.7681
501501,17.1869,77.951
500050,17.4978,78.3317
501158,17.3089,77.4817
500011,17.466,78.4761
500078,17.6108,78.6229
501203,17.4181,78.1222
500016,17.4447,78.4626
501143,17.2023,77.4472
501106,17.4082,77.7681
500037,17.49,78.4352
500090,17.5324,78.3785
501401,17.6385,78.4979
500020,17.4104,78.5002
501111,17.4331,77.9853
500040,17.4587,78.5632
500015,17.4777,78.5108
501301,17.4968,78.6682
500047,17.4512,78.5349
501202,17.5505,77.8139
501504,17.2962,78.2248
500010,17.5171,78.515
501503,17.325,78.1222
501141,17.3038,77.5849
501102,17.3701,77.9053
500101,17.6042,78.5469
500043,17.6331,78.407
501502,17.0857,77.8139
501144,17.2014,77.6192
501142,17.364,77.6192
502220,17.5827,77.5849
502001,17.6167,78.0852
502205,17.4948,78.1393
509320,16.656,78.407
502316,17.8677,78.2362
502249,17.7797,77.5734
502324,17.5225,78.2564
502257,17.827,77.7681
502246,17.7637,77.688
502329,17.5359,78.145
502294,17.642,78.0709
502300,17.4973,78.2201
502251,17.8524,77.6192
502307,17.5467,78.2127
502321,17.6844,77.7223
502319,17.6011,78.3026
502285,17.5564,78.0994
502271,18.0344,77.9167
502221,17.6699,77.4931
502256,17.8801,77.688
502295,17.529,78.031
502228,17.7161,77.5791
502290,17.9354,77.8253
502296,17.6661,78.1792
502210,17.5776,77.688
502305,17.4845,78.1621
502293,17.7357,77.9853
502371,18.1124,77.8596
502291,17.6521,77.951
502287,18.1502,77.7223
502345,17.7396,77.8596
502306,17.5741,78.0081
502273,17.7414,78.0766
502269,17.8822,77.9053
502318,17.6964,77.6364
502270,17.8441,78.0424
502314,17.8497,78.1336
502325,17.5513,78.3505
502286,18.0541,77.6765
502032,17.5091,78.3001
502101,18.0915,78.4638
502110,18.0502,78.2647
502303,18.0663,78.0538
502125,18.0501,78.1678
502372,18.0155,78.759
502331,18.002,78.145
502312,17.8313,78.8043
502336,17.7784,78.4979
502335,17.8814,78.4638
502248,18.053,78.407
502130,18.0817,78.2077
502107,18.2039,78.7816
502301,17.9344,78.7703
502276,18.1734,78.8609
502255,17.9487,78.4183
502381,17.932,78.145
502102,18.1079,78.5434
502279,17.7397,78.6342
502334,17.836,78.4866
502117,18.0008,78.3159
502375,18.0852,78.9515
502113,18.1243,78.2362
502302,17.984,78.0424
502114,18.109,78.759
502277,18.0234,78.8949
502267,18.1677,78.9628
502109,17.8608,78.3159
502103,18.1088,78.8553
502247,17.9678,78.5434
502310,18.2352,78.9175
502281,17.7379,78.8043
502280,18.0559,79.0532
502311,17.8274,78.7363
502115,18.1313,78.3501
502108,18.1628,78.6796
502278,17.8824,78.6796
500023,17.3608,78.4925
500070,17.329,78.5754
500059,17.3523,78.5065
500024,17.3735,78.49
500069,17.3095,78.5133
500039,17.4015,78.5666
500098,17.425,78.6055
500036,17.3698,78.515
500074,17.3465,78.551
501511,17.2858,78.6455
500077,17.2977,78.4411
500076,17.4442,78.5666
500048,17.368,78.4302
500002,17.361,78.48
500035,17.3553,78.5377
500051,17.4531,78.6172
500066,17.368,78.4686
500079,17.3373,78.5323
500097,17.3259,78.5351
500052,17.3217,78.4319
500068,17.3704,78.5751
500065,17.3508,78.4727
500053,17.3356,78.4676
500086,17.3563,78.3744
501359,17.126,78.4979
501218,17.2481,78.3956
500060,17.3685,78.5305
500092,17.4131,78.5803
500012,17.3762,78.4751
500027,17.3894,78.4972
501505,17.3569,78.6682
500005,17.2766,78.4866
500064,17.3559,78.4544
500058,17.308,78.5263
501508,17.1389,78.7249
500044,17.4078,78.5122
501512,17.2951,78.7079
500013,17.3924,78.5179
501509,16.9967,78.6796
500030,17.3202,78.402
501506,17.1338,78.6342
501510,17.2243,78.5888
500057,17.3955,78.4539
500073,17.4327,78.4425
500038,17.4441,78.4404
500041,17.4171,78.4617
500095,17.385,78.4867
500089,17.4027,78.3773
500019,17.4797,78.3198
500063,17.4054,78.4738
500084,17.4708,78.3587
500006,17.3707,78.4493
500031,17.3759,78.3931
500082,17.4268,78.4525
500028,17.3941,78.4425
500091,17.361,78.3998
500107,17.465,78.3106
500008,17.3916,78.4124
500001,17.3874,78.4722
